"","CHROM","POS","sample.id","REF_depth","ALT_depth","SUM_DEPTH","allele_frequency","country","mean_freq_pos_country","scaffold","species"
"1140","52_trichuris_trichiura",5962,"UGA_TT001_trimmed",1,0,1,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1141","52_trichuris_trichiura",5962,"UGA_TT002_trimmed",1,0,1,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1142","52_trichuris_trichiura",5962,"UGA_TT003_trimmed",1,0,1,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1143","52_trichuris_trichiura",5962,"UGA_TT004_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1144","52_trichuris_trichiura",5962,"UGA_TT005_trimmed",3,0,3,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1145","52_trichuris_trichiura",5962,"UGA_TT006_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1146","52_trichuris_trichiura",5962,"UGA_TT007_trimmed",1,0,1,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1147","52_trichuris_trichiura",5962,"UGA_TT008_trimmed",6,2,8,0.25,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1148","52_trichuris_trichiura",5962,"UGA_TT009_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1149","52_trichuris_trichiura",5962,"UGA_TT010_trimmed",11,0,11,0,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1150","52_trichuris_trichiura",5962,"UGA_TT011_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1151","52_trichuris_trichiura",5962,"UGA_TT012_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1152","52_trichuris_trichiura",5962,"UGA_TT013_trimmed",0,0,0,NA,"Uganda",0.0357142857142857,"52","Trichuris_trichiura"
"1153","52_trichuris_trichiura",5970,"CHN_TT001_trimmed",2,0,2,0,"China",0.183333333333333,"52","Trichuris_trichiura"
"1154","52_trichuris_trichiura",5970,"CHN_TT002_trimmed",3,0,3,0,"China",0.183333333333333,"52","Trichuris_trichiura"
"1155","52_trichuris_trichiura",5970,"CHN_TT003_trimmed",4,0,4,0,"China",0.183333333333333,"52","Trichuris_trichiura"
"1156","52_trichuris_trichiura",5970,"CHN_TT004_trimmed",2,2,4,0.5,"China",0.183333333333333,"52","Trichuris_trichiura"
"1157","52_trichuris_trichiura",5970,"CHN_TT005_trimmed",4,0,4,0,"China",0.183333333333333,"52","Trichuris_trichiura"
"1158","52_trichuris_trichiura",5970,"CHN_TT006_trimmed",0,0,0,NA,"China",0.183333333333333,"52","Trichuris_trichiura"
"1159","52_trichuris_trichiura",5970,"CHN_TT007_trimmed",2,3,5,0.6,"China",0.183333333333333,"52","Trichuris_trichiura"
"1160","52_trichuris_trichiura",5970,"HND_TT001_trimmed",30,2,32,0.0625,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1161","52_trichuris_trichiura",5970,"HND_TT002_trimmed",3,0,3,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1162","52_trichuris_trichiura",5970,"HND_TT003_trimmed",11,1,12,0.0833333333333333,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1163","52_trichuris_trichiura",5970,"HND_TT004_trimmed",8,0,8,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1164","52_trichuris_trichiura",5970,"HND_TT005_trimmed",1,0,1,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1165","52_trichuris_trichiura",5970,"HND_TT006_trimmed",2,0,2,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1166","52_trichuris_trichiura",5970,"HND_TT007_trimmed",2,0,2,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1167","52_trichuris_trichiura",5970,"HND_TT008_trimmed",1,0,1,0,"Honduras",0.0182291666666667,"52","Trichuris_trichiura"
"1168","52_trichuris_trichiura",5970,"UGA_TT001_trimmed",2,0,2,0,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1169","52_trichuris_trichiura",5970,"UGA_TT002_trimmed",1,0,1,0,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1170","52_trichuris_trichiura",5970,"UGA_TT003_trimmed",1,0,1,0,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1171","52_trichuris_trichiura",5970,"UGA_TT004_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1172","52_trichuris_trichiura",5970,"UGA_TT005_trimmed",3,0,3,0,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1173","52_trichuris_trichiura",5970,"UGA_TT006_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1174","52_trichuris_trichiura",5970,"UGA_TT007_trimmed",1,0,1,0,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1175","52_trichuris_trichiura",5970,"UGA_TT008_trimmed",7,1,8,0.125,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1176","52_trichuris_trichiura",5970,"UGA_TT009_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1177","52_trichuris_trichiura",5970,"UGA_TT010_trimmed",13,1,14,0.0714285714285714,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1178","52_trichuris_trichiura",5970,"UGA_TT011_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1179","52_trichuris_trichiura",5970,"UGA_TT012_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1180","52_trichuris_trichiura",5970,"UGA_TT013_trimmed",0,0,0,NA,"Uganda",0.0280612244897959,"52","Trichuris_trichiura"
"1181","56_trichuris_trichiura",7935,"CHN_TT001_trimmed",4,0,4,0,"China",0,"56","Trichuris_trichiura"
"1182","56_trichuris_trichiura",7935,"CHN_TT002_trimmed",0,0,0,NA,"China",0,"56","Trichuris_trichiura"
"1183","56_trichuris_trichiura",7935,"CHN_TT003_trimmed",14,0,14,0,"China",0,"56","Trichuris_trichiura"
"1184","56_trichuris_trichiura",7935,"CHN_TT004_trimmed",5,0,5,0,"China",0,"56","Trichuris_trichiura"
"1185","56_trichuris_trichiura",7935,"CHN_TT005_trimmed",7,0,7,0,"China",0,"56","Trichuris_trichiura"
"1186","56_trichuris_trichiura",7935,"CHN_TT006_trimmed",14,0,14,0,"China",0,"56","Trichuris_trichiura"
"1187","56_trichuris_trichiura",7935,"CHN_TT007_trimmed",8,0,8,0,"China",0,"56","Trichuris_trichiura"
"1188","56_trichuris_trichiura",7935,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0.24,"56","Trichuris_trichiura"
"1189","56_trichuris_trichiura",7935,"HND_TT002_trimmed",4,1,5,0.2,"Honduras",0.24,"56","Trichuris_trichiura"
"1190","56_trichuris_trichiura",7935,"HND_TT003_trimmed",1,0,1,0,"Honduras",0.24,"56","Trichuris_trichiura"
"1191","56_trichuris_trichiura",7935,"HND_TT004_trimmed",4,0,4,0,"Honduras",0.24,"56","Trichuris_trichiura"
"1192","56_trichuris_trichiura",7935,"HND_TT005_trimmed",2,0,2,0,"Honduras",0.24,"56","Trichuris_trichiura"
"1193","56_trichuris_trichiura",7935,"HND_TT006_trimmed",0,0,0,NA,"Honduras",0.24,"56","Trichuris_trichiura"
"1194","56_trichuris_trichiura",7935,"HND_TT007_trimmed",0,0,0,NA,"Honduras",0.24,"56","Trichuris_trichiura"
"1195","56_trichuris_trichiura",7935,"HND_TT008_trimmed",0,1,1,1,"Honduras",0.24,"56","Trichuris_trichiura"
"1196","56_trichuris_trichiura",7935,"UGA_TT001_trimmed",3,0,3,0,"Uganda",0,"56","Trichuris_trichiura"
"1197","56_trichuris_trichiura",7935,"UGA_TT002_trimmed",37,0,37,0,"Uganda",0,"56","Trichuris_trichiura"
"1198","56_trichuris_trichiura",7935,"UGA_TT003_trimmed",1,0,1,0,"Uganda",0,"56","Trichuris_trichiura"
"1199","56_trichuris_trichiura",7935,"UGA_TT004_trimmed",0,0,0,NA,"Uganda",0,"56","Trichuris_trichiura"
"1200","56_trichuris_trichiura",7935,"UGA_TT005_trimmed",18,0,18,0,"Uganda",0,"56","Trichuris_trichiura"
"1201","56_trichuris_trichiura",7935,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0,"56","Trichuris_trichiura"
"1202","56_trichuris_trichiura",7935,"UGA_TT007_trimmed",5,0,5,0,"Uganda",0,"56","Trichuris_trichiura"
"1203","56_trichuris_trichiura",7935,"UGA_TT008_trimmed",32,0,32,0,"Uganda",0,"56","Trichuris_trichiura"
"1204","56_trichuris_trichiura",7935,"UGA_TT009_trimmed",1,0,1,0,"Uganda",0,"56","Trichuris_trichiura"
"1205","56_trichuris_trichiura",7935,"UGA_TT010_trimmed",0,0,0,NA,"Uganda",0,"56","Trichuris_trichiura"
"1206","56_trichuris_trichiura",7935,"UGA_TT011_trimmed",9,0,9,0,"Uganda",0,"56","Trichuris_trichiura"
"1207","56_trichuris_trichiura",7935,"UGA_TT012_trimmed",2,0,2,0,"Uganda",0,"56","Trichuris_trichiura"
"1208","56_trichuris_trichiura",7935,"UGA_TT013_trimmed",8,0,8,0,"Uganda",0,"56","Trichuris_trichiura"
"1209","56_trichuris_trichiura",7974,"CHN_TT001_trimmed",3,0,3,0,"China",0.0625,"56","Trichuris_trichiura"
"1210","56_trichuris_trichiura",7974,"CHN_TT002_trimmed",0,0,0,NA,"China",0.0625,"56","Trichuris_trichiura"
"1211","56_trichuris_trichiura",7974,"CHN_TT003_trimmed",12,4,16,0.25,"China",0.0625,"56","Trichuris_trichiura"
"1212","56_trichuris_trichiura",7974,"CHN_TT004_trimmed",2,0,2,0,"China",0.0625,"56","Trichuris_trichiura"
"1213","56_trichuris_trichiura",7974,"CHN_TT005_trimmed",7,0,7,0,"China",0.0625,"56","Trichuris_trichiura"
"1214","56_trichuris_trichiura",7974,"CHN_TT006_trimmed",7,0,7,0,"China",0.0625,"56","Trichuris_trichiura"
"1215","56_trichuris_trichiura",7974,"CHN_TT007_trimmed",14,2,16,0.125,"China",0.0625,"56","Trichuris_trichiura"
"1216","56_trichuris_trichiura",7974,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0,"56","Trichuris_trichiura"
"1217","56_trichuris_trichiura",7974,"HND_TT002_trimmed",6,0,6,0,"Honduras",0,"56","Trichuris_trichiura"
"1218","56_trichuris_trichiura",7974,"HND_TT003_trimmed",3,0,3,0,"Honduras",0,"56","Trichuris_trichiura"
"1219","56_trichuris_trichiura",7974,"HND_TT004_trimmed",6,0,6,0,"Honduras",0,"56","Trichuris_trichiura"
"1220","56_trichuris_trichiura",7974,"HND_TT005_trimmed",3,0,3,0,"Honduras",0,"56","Trichuris_trichiura"
"1221","56_trichuris_trichiura",7974,"HND_TT006_trimmed",1,0,1,0,"Honduras",0,"56","Trichuris_trichiura"
"1222","56_trichuris_trichiura",7974,"HND_TT007_trimmed",4,0,4,0,"Honduras",0,"56","Trichuris_trichiura"
"1223","56_trichuris_trichiura",7974,"HND_TT008_trimmed",4,0,4,0,"Honduras",0,"56","Trichuris_trichiura"
"1224","56_trichuris_trichiura",7974,"UGA_TT001_trimmed",3,1,4,0.25,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1225","56_trichuris_trichiura",7974,"UGA_TT002_trimmed",29,0,29,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1226","56_trichuris_trichiura",7974,"UGA_TT003_trimmed",2,0,2,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1227","56_trichuris_trichiura",7974,"UGA_TT004_trimmed",2,0,2,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1228","56_trichuris_trichiura",7974,"UGA_TT005_trimmed",40,2,42,0.0476190476190476,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1229","56_trichuris_trichiura",7974,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1230","56_trichuris_trichiura",7974,"UGA_TT007_trimmed",10,1,11,0.0909090909090909,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1231","56_trichuris_trichiura",7974,"UGA_TT008_trimmed",28,0,28,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1232","56_trichuris_trichiura",7974,"UGA_TT009_trimmed",0,0,0,NA,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1233","56_trichuris_trichiura",7974,"UGA_TT010_trimmed",3,0,3,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1234","56_trichuris_trichiura",7974,"UGA_TT011_trimmed",20,0,20,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1235","56_trichuris_trichiura",7974,"UGA_TT012_trimmed",4,0,4,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1236","56_trichuris_trichiura",7974,"UGA_TT013_trimmed",14,0,14,0,"Uganda",0.0323773448773449,"56","Trichuris_trichiura"
"1237","56_trichuris_trichiura",7976,"CHN_TT001_trimmed",3,0,3,0,"China",0.03125,"56","Trichuris_trichiura"
"1238","56_trichuris_trichiura",7976,"CHN_TT002_trimmed",0,0,0,NA,"China",0.03125,"56","Trichuris_trichiura"
"1239","56_trichuris_trichiura",7976,"CHN_TT003_trimmed",13,3,16,0.1875,"China",0.03125,"56","Trichuris_trichiura"
"1240","56_trichuris_trichiura",7976,"CHN_TT004_trimmed",2,0,2,0,"China",0.03125,"56","Trichuris_trichiura"
"1241","56_trichuris_trichiura",7976,"CHN_TT005_trimmed",7,0,7,0,"China",0.03125,"56","Trichuris_trichiura"
"1242","56_trichuris_trichiura",7976,"CHN_TT006_trimmed",7,0,7,0,"China",0.03125,"56","Trichuris_trichiura"
"1243","56_trichuris_trichiura",7976,"CHN_TT007_trimmed",17,0,17,0,"China",0.03125,"56","Trichuris_trichiura"
"1244","56_trichuris_trichiura",7976,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1245","56_trichuris_trichiura",7976,"HND_TT002_trimmed",6,2,8,0.25,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1246","56_trichuris_trichiura",7976,"HND_TT003_trimmed",3,0,3,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1247","56_trichuris_trichiura",7976,"HND_TT004_trimmed",5,0,5,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1248","56_trichuris_trichiura",7976,"HND_TT005_trimmed",3,0,3,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1249","56_trichuris_trichiura",7976,"HND_TT006_trimmed",1,0,1,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1250","56_trichuris_trichiura",7976,"HND_TT007_trimmed",4,0,4,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1251","56_trichuris_trichiura",7976,"HND_TT008_trimmed",4,0,4,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1252","56_trichuris_trichiura",7976,"UGA_TT001_trimmed",4,0,4,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1253","56_trichuris_trichiura",7976,"UGA_TT002_trimmed",30,0,30,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1254","56_trichuris_trichiura",7976,"UGA_TT003_trimmed",2,0,2,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1255","56_trichuris_trichiura",7976,"UGA_TT004_trimmed",2,0,2,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1256","56_trichuris_trichiura",7976,"UGA_TT005_trimmed",47,0,47,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1257","56_trichuris_trichiura",7976,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1258","56_trichuris_trichiura",7976,"UGA_TT007_trimmed",12,0,12,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1259","56_trichuris_trichiura",7976,"UGA_TT008_trimmed",29,0,29,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1260","56_trichuris_trichiura",7976,"UGA_TT009_trimmed",1,0,1,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1261","56_trichuris_trichiura",7976,"UGA_TT010_trimmed",4,0,4,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1262","56_trichuris_trichiura",7976,"UGA_TT011_trimmed",18,0,18,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1263","56_trichuris_trichiura",7976,"UGA_TT012_trimmed",4,0,4,0,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1264","56_trichuris_trichiura",7976,"UGA_TT013_trimmed",13,2,15,0.133333333333333,"Uganda",0.0102564102564103,"56","Trichuris_trichiura"
"1265","56_trichuris_trichiura",7977,"CHN_TT001_trimmed",2,1,3,0.333333333333333,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1266","56_trichuris_trichiura",7977,"CHN_TT002_trimmed",0,0,0,NA,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1267","56_trichuris_trichiura",7977,"CHN_TT003_trimmed",17,0,17,0,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1268","56_trichuris_trichiura",7977,"CHN_TT004_trimmed",1,0,1,0,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1269","56_trichuris_trichiura",7977,"CHN_TT005_trimmed",7,0,7,0,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1270","56_trichuris_trichiura",7977,"CHN_TT006_trimmed",6,0,6,0,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1271","56_trichuris_trichiura",7977,"CHN_TT007_trimmed",18,0,18,0,"China",0.0555555555555556,"56","Trichuris_trichiura"
"1272","56_trichuris_trichiura",7977,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1273","56_trichuris_trichiura",7977,"HND_TT002_trimmed",8,0,8,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1274","56_trichuris_trichiura",7977,"HND_TT003_trimmed",3,0,3,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1275","56_trichuris_trichiura",7977,"HND_TT004_trimmed",6,0,6,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1276","56_trichuris_trichiura",7977,"HND_TT005_trimmed",3,0,3,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1277","56_trichuris_trichiura",7977,"HND_TT006_trimmed",1,0,1,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1278","56_trichuris_trichiura",7977,"HND_TT007_trimmed",4,0,4,0,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1279","56_trichuris_trichiura",7977,"HND_TT008_trimmed",3,1,4,0.25,"Honduras",0.0357142857142857,"56","Trichuris_trichiura"
"1280","56_trichuris_trichiura",7977,"UGA_TT001_trimmed",4,0,4,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1281","56_trichuris_trichiura",7977,"UGA_TT002_trimmed",28,0,28,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1282","56_trichuris_trichiura",7977,"UGA_TT003_trimmed",2,0,2,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1283","56_trichuris_trichiura",7977,"UGA_TT004_trimmed",2,0,2,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1284","56_trichuris_trichiura",7977,"UGA_TT005_trimmed",46,0,46,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1285","56_trichuris_trichiura",7977,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1286","56_trichuris_trichiura",7977,"UGA_TT007_trimmed",12,0,12,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1287","56_trichuris_trichiura",7977,"UGA_TT008_trimmed",27,1,28,0.0357142857142857,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1288","56_trichuris_trichiura",7977,"UGA_TT009_trimmed",1,0,1,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1289","56_trichuris_trichiura",7977,"UGA_TT010_trimmed",4,0,4,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1290","56_trichuris_trichiura",7977,"UGA_TT011_trimmed",18,1,19,0.0526315789473684,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1291","56_trichuris_trichiura",7977,"UGA_TT012_trimmed",4,0,4,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1292","56_trichuris_trichiura",7977,"UGA_TT013_trimmed",16,0,16,0,"Uganda",0.00679583574320416,"56","Trichuris_trichiura"
"1293","56_trichuris_trichiura",7979,"CHN_TT001_trimmed",3,0,3,0,"China",0,"56","Trichuris_trichiura"
"1294","56_trichuris_trichiura",7979,"CHN_TT002_trimmed",0,0,0,NA,"China",0,"56","Trichuris_trichiura"
"1295","56_trichuris_trichiura",7979,"CHN_TT003_trimmed",17,0,17,0,"China",0,"56","Trichuris_trichiura"
"1296","56_trichuris_trichiura",7979,"CHN_TT004_trimmed",1,0,1,0,"China",0,"56","Trichuris_trichiura"
"1297","56_trichuris_trichiura",7979,"CHN_TT005_trimmed",7,0,7,0,"China",0,"56","Trichuris_trichiura"
"1298","56_trichuris_trichiura",7979,"CHN_TT006_trimmed",6,0,6,0,"China",0,"56","Trichuris_trichiura"
"1299","56_trichuris_trichiura",7979,"CHN_TT007_trimmed",18,0,18,0,"China",0,"56","Trichuris_trichiura"
"1300","56_trichuris_trichiura",7979,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0,"56","Trichuris_trichiura"
"1301","56_trichuris_trichiura",7979,"HND_TT002_trimmed",10,0,10,0,"Honduras",0,"56","Trichuris_trichiura"
"1302","56_trichuris_trichiura",7979,"HND_TT003_trimmed",3,0,3,0,"Honduras",0,"56","Trichuris_trichiura"
"1303","56_trichuris_trichiura",7979,"HND_TT004_trimmed",7,0,7,0,"Honduras",0,"56","Trichuris_trichiura"
"1304","56_trichuris_trichiura",7979,"HND_TT005_trimmed",3,0,3,0,"Honduras",0,"56","Trichuris_trichiura"
"1305","56_trichuris_trichiura",7979,"HND_TT006_trimmed",1,0,1,0,"Honduras",0,"56","Trichuris_trichiura"
"1306","56_trichuris_trichiura",7979,"HND_TT007_trimmed",4,0,4,0,"Honduras",0,"56","Trichuris_trichiura"
"1307","56_trichuris_trichiura",7979,"HND_TT008_trimmed",4,0,4,0,"Honduras",0,"56","Trichuris_trichiura"
"1308","56_trichuris_trichiura",7979,"UGA_TT001_trimmed",3,1,4,0.25,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1309","56_trichuris_trichiura",7979,"UGA_TT002_trimmed",25,2,27,0.0740740740740741,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1310","56_trichuris_trichiura",7979,"UGA_TT003_trimmed",1,1,2,0.5,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1311","56_trichuris_trichiura",7979,"UGA_TT004_trimmed",2,0,2,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1312","56_trichuris_trichiura",7979,"UGA_TT005_trimmed",44,2,46,0.0434782608695652,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1313","56_trichuris_trichiura",7979,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1314","56_trichuris_trichiura",7979,"UGA_TT007_trimmed",13,0,13,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1315","56_trichuris_trichiura",7979,"UGA_TT008_trimmed",30,0,30,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1316","56_trichuris_trichiura",7979,"UGA_TT009_trimmed",1,0,1,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1317","56_trichuris_trichiura",7979,"UGA_TT010_trimmed",4,0,4,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1318","56_trichuris_trichiura",7979,"UGA_TT011_trimmed",19,0,19,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1319","56_trichuris_trichiura",7979,"UGA_TT012_trimmed",4,0,4,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1320","56_trichuris_trichiura",7979,"UGA_TT013_trimmed",15,0,15,0,"Uganda",0.0667347949956645,"56","Trichuris_trichiura"
"1321","56_trichuris_trichiura",7983,"CHN_TT001_trimmed",3,0,3,0,"China",0,"56","Trichuris_trichiura"
"1322","56_trichuris_trichiura",7983,"CHN_TT002_trimmed",0,0,0,NA,"China",0,"56","Trichuris_trichiura"
"1323","56_trichuris_trichiura",7983,"CHN_TT003_trimmed",19,0,19,0,"China",0,"56","Trichuris_trichiura"
"1324","56_trichuris_trichiura",7983,"CHN_TT004_trimmed",1,0,1,0,"China",0,"56","Trichuris_trichiura"
"1325","56_trichuris_trichiura",7983,"CHN_TT005_trimmed",4,0,4,0,"China",0,"56","Trichuris_trichiura"
"1326","56_trichuris_trichiura",7983,"CHN_TT006_trimmed",6,0,6,0,"China",0,"56","Trichuris_trichiura"
"1327","56_trichuris_trichiura",7983,"CHN_TT007_trimmed",23,0,23,0,"China",0,"56","Trichuris_trichiura"
"1328","56_trichuris_trichiura",7983,"HND_TT001_trimmed",0,0,0,NA,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1329","56_trichuris_trichiura",7983,"HND_TT002_trimmed",11,0,11,0,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1330","56_trichuris_trichiura",7983,"HND_TT003_trimmed",4,0,4,0,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1331","56_trichuris_trichiura",7983,"HND_TT004_trimmed",9,0,9,0,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1332","56_trichuris_trichiura",7983,"HND_TT005_trimmed",3,0,3,0,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1333","56_trichuris_trichiura",7983,"HND_TT006_trimmed",1,0,1,0,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1334","56_trichuris_trichiura",7983,"HND_TT007_trimmed",3,1,4,0.25,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1335","56_trichuris_trichiura",7983,"HND_TT008_trimmed",4,2,6,0.333333333333333,"Honduras",0.0833333333333333,"56","Trichuris_trichiura"
"1336","56_trichuris_trichiura",7983,"UGA_TT001_trimmed",4,0,4,0,"Uganda",0,"56","Trichuris_trichiura"
"1337","56_trichuris_trichiura",7983,"UGA_TT002_trimmed",28,0,28,0,"Uganda",0,"56","Trichuris_trichiura"
"1338","56_trichuris_trichiura",7983,"UGA_TT003_trimmed",3,0,3,0,"Uganda",0,"56","Trichuris_trichiura"
"1339","56_trichuris_trichiura",7983,"UGA_TT004_trimmed",2,0,2,0,"Uganda",0,"56","Trichuris_trichiura"
"1340","56_trichuris_trichiura",7983,"UGA_TT005_trimmed",48,0,48,0,"Uganda",0,"56","Trichuris_trichiura"
"1341","56_trichuris_trichiura",7983,"UGA_TT006_trimmed",3,0,3,0,"Uganda",0,"56","Trichuris_trichiura"
"1342","56_trichuris_trichiura",7983,"UGA_TT007_trimmed",14,0,14,0,"Uganda",0,"56","Trichuris_trichiura"
"1343","56_trichuris_trichiura",7983,"UGA_TT008_trimmed",30,0,30,0,"Uganda",0,"56","Trichuris_trichiura"
