"","sample_id","country","species","scaffold_name","scaffold_start","scaffold_end","target_size","target_name","raw_read_counts","coverage_per_base_target","coverage_per_base_target_plus_0.01","target","mean_exon_normal_cov_per_country_plus_0.01","FINAL_GENOME_COPIES"
"243","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",176174,2348.98666666667,2348.99666666667,"ascaris_germline_repeat",30.8339787143307,76.1820810875415
"244","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1140153,1140225,72,"ascaris_germline_repeat_42",2460,34.1666666666667,34.1766666666667,"ascaris_germline_repeat",30.8339787143307,1.10840923201333
"245","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784557,6784632,75,"ascaris_germline_repeat_10",3647,48.6266666666667,48.6366666666667,"ascaris_germline_repeat",30.8339787143307,1.57737238898922
"246","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",150559,150634,75,"ascaris_germline_repeat_61",4238,56.5066666666667,56.5166666666667,"ascaris_germline_repeat",30.8339787143307,1.83293460731357
"247","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784194,6784269,75,"ascaris_germline_repeat_13",486,6.48,6.49,"ascaris_germline_repeat",30.8339787143307,0.210482080828046
"248","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784075,6784148,73,"ascaris_germline_repeat_14",21,0.287671232876712,0.297671232876712,"ascaris_germline_repeat",30.8339787143307,0.00965400007681669
"249","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142203,1142278,75,"ascaris_germline_repeat_40",951,12.68,12.69,"ascaris_germline_repeat",30.8339787143307,0.411558953113699
"250","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142804,1142879,75,"ascaris_germline_repeat_38",12301,164.013333333333,164.023333333333,"ascaris_germline_repeat",30.8339787143307,5.31956433040866
"251","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784920,6784995,75,"ascaris_germline_repeat_7",2575,34.3333333333333,34.3433333333333,"ascaris_germline_repeat",30.8339787143307,1.11381452427907
"252","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783955,6784030,75,"ascaris_germline_repeat_15",2104,28.0533333333333,28.0633333333333,"ascaris_germline_repeat",30.8339787143307,0.910143111705865
"253","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782626,6782701,75,"ascaris_germline_repeat_26",2975,39.6666666666667,39.6766666666667,"ascaris_germline_repeat",30.8339787143307,1.28678387678286
"254","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",692490,692565,75,"ascaris_germline_repeat_71",363,4.84,4.85,"ascaris_germline_repeat",30.8339787143307,0.157294004933131
"255","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783594,6783669,75,"ascaris_germline_repeat_18",533,7.10666666666667,7.11666666666667,"ascaris_germline_repeat",30.8339787143307,0.230805979747241
"256","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142331,1142399,68,"ascaris_germline_repeat_39",6339,93.2205882352941,93.2305882352941,"ascaris_germline_repeat",30.8339787143307,3.02363146511363
"257","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785283,6785358,75,"ascaris_germline_repeat_4",1875,25,25.01,"ascaris_germline_repeat",30.8339787143307,0.811118157397447
"258","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783110,6783185,75,"ascaris_germline_repeat_22",7521,100.28,100.29,"ascaris_germline_repeat",30.8339787143307,3.2525805679884
"259","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784678,6784753,75,"ascaris_germline_repeat_9",2808,37.44,37.45,"ascaris_germline_repeat",30.8339787143307,1.21456917211253
"260","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782747,6782822,75,"ascaris_germline_repeat_25",6246,83.28,83.29,"ascaris_germline_repeat",30.8339787143307,2.70124075688258
"261","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143291,1143359,68,"ascaris_germline_repeat_36",31599,464.691176470588,464.701176470588,"ascaris_germline_repeat",30.8339787143307,15.0710740503498
"262","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132189,1132264,75,"ascaris_germline_repeat_48",25840,344.533333333333,344.543333333333,"ascaris_germline_repeat",30.8339787143307,11.1741444892806
"263","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","142_ascaris_lumbricoides",684006,684081,75,"ascaris_germline_repeat_73",58,0.773333333333333,0.783333333333333,"ascaris_germline_repeat",30.8339787143307,0.0254048736489937
"264","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","42_ascaris_lumbricoides",343738,343815,77,"ascaris_germline_repeat_52",18,0.233766233766234,0.243766233766234,"ascaris_germline_repeat",30.8339787143307,0.00790576642815605
"265","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","52_ascaris_lumbricoides",147342,147414,72,"ascaris_germline_repeat_66",31880,442.777777777778,442.787777777778,"ascaris_germline_repeat",30.8339787143307,14.3603841035274
"266","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783231,6783306,75,"ascaris_germline_repeat_21",1905,25.4,25.41,"ascaris_germline_repeat",30.8339787143307,0.824090858835231
"267","KEN_worm_merged.bam","Kenya_worm","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132894,1132966,72,"ascaris_germline_repeat_46",2749,38.1805555555556,38.1905555555556,"ascaris_germline_repeat",30.8339787143307,1.23858668741332
"268","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785645,6785720,75,"ascaris_germline_repeat_2",233,3.10666666666667,3.11666666666667,"ascaris_germline_repeat",0.0134451662574322,231.805736499825
"269","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142804,1142879,75,"ascaris_germline_repeat_38",15,0.2,0.21,"ascaris_germline_repeat",0.0134451662574322,15.6189961491861
"270","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785766,6785841,75,"ascaris_germline_repeat_1",54,0.72,0.73,"ascaris_germline_repeat",0.0134451662574322,54.2946056614565
"271","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783473,6783548,75,"ascaris_germline_repeat_19",59,0.786666666666667,0.796666666666667,"ascaris_germline_repeat",0.0134451662574322,59.2530171373885
"272","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784315,6784390,75,"ascaris_germline_repeat_12",44,0.586666666666667,0.596666666666667,"ascaris_germline_repeat",0.0134451662574322,44.3777827095923
"273","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",150559,150634,75,"ascaris_germline_repeat_61",63,0.84,0.85,"ascaris_germline_repeat",0.0134451662574322,63.2197463181342
"274","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",638,8.50666666666667,8.51666666666667,"ascaris_germline_repeat",0.0134451662574322,633.437066050325
"275","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783352,6783427,75,"ascaris_germline_repeat_20",36,0.48,0.49,"ascaris_germline_repeat",0.0134451662574322,36.4443243481009
"276","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142331,1142399,68,"ascaris_germline_repeat_39",18,0.264705882352941,0.274705882352941,"ascaris_germline_repeat",0.0134451662574322,20.4315719934731
"277","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784436,6784511,75,"ascaris_germline_repeat_11",14,0.186666666666667,0.196666666666667,"ascaris_germline_repeat",0.0134451662574322,14.6273138539997
"278","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139793,1139868,75,"ascaris_germline_repeat_43",32,0.426666666666667,0.436666666666667,"ascaris_germline_repeat",0.0134451662574322,32.4775951673552
"279","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",688,9.17333333333333,9.18333333333333,"ascaris_germline_repeat",0.0134451662574322,683.021180809646
"280","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783955,6784030,75,"ascaris_germline_repeat_15",36,0.48,0.49,"ascaris_germline_repeat",0.0134451662574322,36.4443243481009
"281","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","42_ascaris_lumbricoides",343617,343692,75,"ascaris_germline_repeat_53",116,1.54666666666667,1.55666666666667,"ascaris_germline_repeat",0.0134451662574322,115.778907963014
"282","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1141119,1141194,75,"ascaris_germline_repeat_41",12,0.16,0.17,"ascaris_germline_repeat",0.0134451662574322,12.6439492636268
"283","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",150439,150514,75,"ascaris_germline_repeat_62",149,1.98666666666667,1.99666666666667,"ascaris_germline_repeat",0.0134451662574322,148.504423704166
"284","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","300_ascaris_lumbricoides",17413,17488,75,"ascaris_germline_repeat_79",192,2.56,2.57,"ascaris_germline_repeat",0.0134451662574322,191.146762397182
"285","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784799,6784874,75,"ascaris_germline_repeat_8",163,2.17333333333333,2.18333333333333,"ascaris_germline_repeat",0.0134451662574322,162.387975836776
"286","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143524,1143599,75,"ascaris_germline_repeat_35",17,0.226666666666667,0.236666666666667,"ascaris_germline_repeat",0.0134451662574322,17.6023607395589
"287","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785041,6785116,75,"ascaris_germline_repeat_6",102,1.36,1.37,"ascaris_germline_repeat",0.0134451662574322,101.895355830405
"288","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782868,6782943,75,"ascaris_germline_repeat_24",21,0.28,0.29,"ascaris_germline_repeat",0.0134451662574322,21.5690899203046
"289","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132309,1132384,75,"ascaris_germline_repeat_47",458,6.10666666666667,6.11666666666667,"ascaris_germline_repeat",0.0134451662574322,454.93425291677
"290","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783110,6783185,75,"ascaris_germline_repeat_22",368,4.90666666666667,4.91666666666667,"ascaris_germline_repeat",0.0134451662574322,365.682846349992
"291","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",164938,165013,75,"ascaris_germline_repeat_56",87,1.16,1.17,"ascaris_germline_repeat",0.0134451662574322,87.0201214026083
"292","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",147582,147657,75,"ascaris_germline_repeat_64",692,9.22666666666667,9.23666666666667,"ascaris_germline_repeat",0.0134451662574322,686.987909990392
"293","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143291,1143359,68,"ascaris_germline_repeat_36",187,2.75,2.76,"ascaris_germline_repeat",0.0134451662574322,205.278235103589
"294","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",985,13.1333333333333,13.1433333333333,"ascaris_germline_repeat",0.0134451662574322,977.550822480013
"295","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","300_ascaris_lumbricoides",17653,17728,75,"ascaris_germline_repeat_80",35,0.466666666666667,0.476666666666667,"ascaris_germline_repeat",0.0134451662574322,35.4526420529145
"296","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",152599,152674,75,"ascaris_germline_repeat_59",231,3.08,3.09,"ascaris_germline_repeat",0.0134451662574322,229.822371909453
"297","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",153314,153389,75,"ascaris_germline_repeat_57",78,1.04,1.05,"ascaris_germline_repeat",0.0134451662574322,78.0949807459305
"298","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144732,1144800,68,"ascaris_germline_repeat_32",23,0.338235294117647,0.348235294117647,"ascaris_germline_repeat",0.0134451662574322,25.900408180163
"299","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132189,1132264,75,"ascaris_germline_repeat_48",395,5.26666666666667,5.27666666666667,"ascaris_germline_repeat",0.0134451662574322,392.458268320025
"300","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783836,6783909,73,"ascaris_germline_repeat_16",17,0.232876712328767,0.242876712328767,"ascaris_germline_repeat",0.0134451662574322,18.0642401647143
"301","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785283,6785358,75,"ascaris_germline_repeat_4",51,0.68,0.69,"ascaris_germline_repeat",0.0134451662574322,51.3195587758972
"302","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",152839,152914,75,"ascaris_germline_repeat_58",512,6.82666666666667,6.83666666666667,"ascaris_germline_repeat",0.0134451662574322,508.485096856836
"303","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",147462,147537,75,"ascaris_germline_repeat_65",1890,25.2,25.21,"ascaris_germline_repeat",0.0134451662574322,1875.02329962372
"304","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","300_ascaris_lumbricoides",17173,17248,75,"ascaris_germline_repeat_78",115,1.53333333333333,1.54333333333333,"ascaris_germline_repeat",0.0134451662574322,114.787225667828
"305","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784920,6784995,75,"ascaris_germline_repeat_7",72,0.96,0.97,"ascaris_germline_repeat",0.0134451662574322,72.144886974812
"306","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783231,6783306,75,"ascaris_germline_repeat_21",136,1.81333333333333,1.82333333333333,"ascaris_germline_repeat",0.0134451662574322,135.612553866743
"307","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132894,1132966,72,"ascaris_germline_repeat_46",29,0.402777777777778,0.412777777777778,"ascaris_germline_repeat",0.0134451662574322,30.7008310551462
"308","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","52_ascaris_lumbricoides",147342,147414,72,"ascaris_germline_repeat_66",313,4.34722222222222,4.35722222222222,"ascaris_germline_repeat",0.0134451662574322,324.073510047795
"309","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782989,6783064,75,"ascaris_germline_repeat_23",213,2.84,2.85,"ascaris_germline_repeat",0.0134451662574322,211.972090596097
"310","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782747,6782822,75,"ascaris_germline_repeat_25",98,1.30666666666667,1.31666666666667,"ascaris_germline_repeat",0.0134451662574322,97.9286266496589
"311","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783715,6783790,75,"ascaris_germline_repeat_17",14,0.186666666666667,0.196666666666667,"ascaris_germline_repeat",0.0134451662574322,14.6273138539997
"312","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785524,6785599,75,"ascaris_germline_repeat_3",502,6.69333333333333,6.70333333333333,"ascaris_germline_repeat",0.0134451662574322,498.568273904972
"313","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784557,6784632,75,"ascaris_germline_repeat_10",130,1.73333333333333,1.74333333333333,"ascaris_germline_repeat",0.0134451662574322,129.662460095624
"314","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785162,6785237,75,"ascaris_germline_repeat_5",253,3.37333333333333,3.38333333333333,"ascaris_germline_repeat",0.0134451662574322,251.639382403554
"315","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","42_ascaris_lumbricoides",343496,343571,75,"ascaris_germline_repeat_54",46,0.613333333333333,0.623333333333333,"ascaris_germline_repeat",0.0134451662574322,46.3611472999651
"316","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144845,1144920,75,"ascaris_germline_repeat_31",28,0.373333333333333,0.383333333333333,"ascaris_germline_repeat",0.0134451662574322,28.5108659866096
"317","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782626,6782701,75,"ascaris_germline_repeat_26",89,1.18666666666667,1.19666666666667,"ascaris_germline_repeat",0.0134451662574322,89.0034859929811
"318","MMR_merged.bam","Myanmar","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784678,6784753,75,"ascaris_germline_repeat_9",223,2.97333333333333,2.98333333333333,"ascaris_germline_repeat",0.0134451662574322,221.888913547961
"319","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785766,6785841,75,"ascaris_germline_repeat_1",204,2.72,2.73,"ascaris_germline_repeat",0.0137089823005688,199.13950869181
"320","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",164938,165013,75,"ascaris_germline_repeat_56",912,12.16,12.17,"ascaris_germline_repeat",0.0137089823005688,887.739128490598
"321","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132309,1132384,75,"ascaris_germline_repeat_47",5312,70.8266666666667,70.8366666666667,"ascaris_germline_repeat",0.0137089823005688,5167.17179390679
"322","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",150559,150634,75,"ascaris_germline_repeat_61",1168,15.5733333333333,15.5833333333333,"ascaris_germline_repeat",0.0137089823005688,1136.72430175118
"323","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784920,6784995,75,"ascaris_germline_repeat_7",683,9.10666666666667,9.11666666666667,"ascaris_germline_repeat",0.0137089823005688,665.014110222346
"324","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","58_ascaris_lumbricoides",55509,55584,75,"ascaris_germline_repeat_67",753,10.04,10.05,"ascaris_germline_repeat",0.0137089823005688,733.095993535785
"325","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142804,1142879,75,"ascaris_germline_repeat_38",316,4.21333333333333,4.22333333333333,"ascaris_germline_repeat",0.0137089823005688,308.070521993313
"326","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143524,1143599,75,"ascaris_germline_repeat_35",537,7.16,7.17,"ascaris_germline_repeat",0.0137089823005688,523.014753597172
"327","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","51_ascaris_lumbricoides",22261,22336,75,"ascaris_germline_repeat_55",13,0.173333333333333,0.183333333333333,"ascaris_germline_repeat",0.0137089823005688,13.3732270794256
"328","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",150439,150514,75,"ascaris_germline_repeat_62",2046,27.28,27.29,"ascaris_germline_repeat",0.0137089823005688,1990.66563816832
"329","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785283,6785358,75,"ascaris_germline_repeat_4",227,3.02666666666667,3.03666666666667,"ascaris_germline_repeat",0.0137089823005688,221.50927035194
"330","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1142203,1142278,75,"ascaris_germline_repeat_40",52,0.693333333333333,0.703333333333333,"ascaris_germline_repeat",0.0137089823005688,51.3045620683419
"331","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784194,6784269,75,"ascaris_germline_repeat_13",55,0.733333333333333,0.743333333333333,"ascaris_germline_repeat",0.0137089823005688,54.2223570674893
"332","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","142_ascaris_lumbricoides",684006,684081,75,"ascaris_germline_repeat_73",78,1.04,1.05,"ascaris_germline_repeat",0.0137089823005688,76.5921187276194
"333","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782384,6782459,75,"ascaris_germline_repeat_28",24,0.32,0.33,"ascaris_germline_repeat",0.0137089823005688,24.0718087429661
"334","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1141119,1141194,75,"ascaris_germline_repeat_41",79,1.05333333333333,1.06333333333333,"ascaris_germline_repeat",0.0137089823005688,77.5647170606685
"335","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",147582,147657,75,"ascaris_germline_repeat_64",14269,190.253333333333,190.263333333333,"ascaris_germline_repeat",0.0137089823005688,13878.7350630279
"336","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143764,1143839,75,"ascaris_germline_repeat_34",61,0.813333333333333,0.823333333333333,"ascaris_germline_repeat",0.0137089823005688,60.0579470657841
"337","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1143164,1143239,75,"ascaris_germline_repeat_37",12739,169.853333333333,169.863333333333,"ascaris_germline_repeat",0.0137089823005688,12390.6596134627
"338","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",153314,153389,75,"ascaris_germline_repeat_57",698,9.30666666666667,9.31666666666667,"ascaris_germline_repeat",0.0137089823005688,679.603085218083
"339","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",148125,148200,75,"ascaris_germline_repeat_63",8816,117.546666666667,117.556666666667,"ascaris_germline_repeat",0.0137089823005688,8575.15635291096
"340","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783836,6783909,73,"ascaris_germline_repeat_16",375,5.13698630136986,5.14698630136986,"ascaris_germline_repeat",0.0137089823005688,375.44627227043
"341","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",152599,152674,75,"ascaris_germline_repeat_59",2867,38.2266666666667,38.2366666666667,"ascaris_germline_repeat",0.0137089823005688,2789.16886960166
"342","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6785645,6785720,75,"ascaris_germline_repeat_2",877,11.6933333333333,11.7033333333333,"ascaris_germline_repeat",0.0137089823005688,853.698186833878
"343","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782868,6782943,75,"ascaris_germline_repeat_24",223,2.97333333333333,2.98333333333333,"ascaris_germline_repeat",0.0137089823005688,217.618877019744
"344","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782747,6782822,75,"ascaris_germline_repeat_25",441,5.88,5.89,"ascaris_germline_repeat",0.0137089823005688,429.645313624455
"345","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1139070,1139145,75,"ascaris_germline_repeat_44",12,0.16,0.17,"ascaris_germline_repeat",0.0137089823005688,12.4006287463765
"346","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","42_ascaris_lumbricoides",343617,343692,75,"ascaris_germline_repeat_53",920,12.2666666666667,12.2766666666667,"ascaris_germline_repeat",0.0137089823005688,895.519915154991
"347","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783352,6783427,75,"ascaris_germline_repeat_20",220,2.93333333333333,2.94333333333333,"ascaris_germline_repeat",0.0137089823005688,214.701082020596
"348","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","52_ascaris_lumbricoides",152359,152434,75,"ascaris_germline_repeat_60",7245,96.6,96.61,"ascaris_germline_repeat",0.0137089823005688,7047.20437169077
"349","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1132189,1132264,75,"ascaris_germline_repeat_48",5141,68.5466666666667,68.5566666666667,"ascaris_germline_repeat",0.0137089823005688,5000.85747895539
"350","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144845,1144920,75,"ascaris_germline_repeat_31",812,10.8266666666667,10.8366666666667,"ascaris_germline_repeat",0.0137089823005688,790.479295185684
"351","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782626,6782701,75,"ascaris_germline_repeat_26",414,5.52,5.53,"ascaris_germline_repeat",0.0137089823005688,403.385158632129
"352","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","300_ascaris_lumbricoides",17413,17488,75,"ascaris_germline_repeat_79",1842,24.56,24.57,"ascaris_germline_repeat",0.0137089823005688,1792.25557822629
"353","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6782505,6782580,75,"ascaris_germline_repeat_27",76,1.01333333333333,1.02333333333333,"ascaris_germline_repeat",0.0137089823005688,74.6469220615211
"354","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","42_ascaris_lumbricoides",343496,343571,75,"ascaris_germline_repeat_54",494,6.58666666666667,6.59666666666667,"ascaris_germline_repeat",0.0137089823005688,481.19302527606
"355","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6783473,6783548,75,"ascaris_germline_repeat_19",306,4.08,4.09,"ascaris_germline_repeat",0.0137089823005688,298.344538662822
"356","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784075,6784148,73,"ascaris_germline_repeat_14",11,0.150684931506849,0.160684931506849,"ascaris_germline_repeat",0.0137089823005688,11.7211422397257
"357","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","300_ascaris_lumbricoides",17653,17728,75,"ascaris_germline_repeat_80",525,7,7.01,"ascaris_germline_repeat",0.0137089823005688,511.343573600583
"358","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","300_ascaris_lumbricoides",17173,17248,75,"ascaris_germline_repeat_78",1114,14.8533333333333,14.8633333333333,"ascaris_germline_repeat",0.0137089823005688,1084.20399176652
"359","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","142_ascaris_lumbricoides",701036,701111,75,"ascaris_germline_repeat_69",53,0.706666666666667,0.716666666666667,"ascaris_germline_repeat",0.0137089823005688,52.277160401391
"360","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","23_ascaris_lumbricoides",1144245,1144320,75,"ascaris_germline_repeat_33",19,0.253333333333333,0.263333333333333,"ascaris_germline_repeat",0.0137089823005688,19.2088170777204
"361","MOZ_merged.bam","Mozambique","Ascaris_lumbricoides","3_ascaris_lumbricoides",6784557,6784632,75,"ascaris_germline_repeat_10",835,11.1333333333333,11.1433333333333,"ascaris_germline_repeat",0.0137089823005688,812.849056845814
